UniqueCount	AmbigCount
0	201
0	571
0	64
0	68
0	334
243	430
0	389
0	261
51	3430
0	41
0	236
0	236
0	144
0	144
0	0
0	0
0	0
0	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	2
0	0
0	0
0	0
0	0
0	0
2	706
0	0
0	25
7	34
0	10
0	1
0	22
0	0
2	332
0	0
1	357
0	431
0	406
0	272
0	330
0	330
0	330
0	324
0	318
0	348
0	324
0	323
0	393
0	330
5	325
0	283
0	330
0	349
0	391
0	399
0	303
0	292
0	330
0	332
0	333
0	330
0	339
0	323
0	314
0	346
0	291
0	346
0	303
0	346
0	355
0	325
0	295
0	332
0	330
0	339
0	340
0	345
0	351
0	345
0	351
0	264
0	321
0	294
0	293
0	238
0	166
0	231
0	200
0	71
0	36
0	145
0	131
0	149
0	18
0	64
0	44
0	63
0	23
0	61
1	31
0	50
0	54
0	21
0	16
4	0
2	0
264	1494
0	712
1	25
0	29
0	34
0	25
0	45
0	110
0	19
0	26
738	817
0	109
1	281
0	174
0	194
1	104
1	42
0	42
0	163
6	251
2	199
10	119
13	119
15	345
0	301
0	189
2	188
1	152
0	67
0	142
2	0
0	2144
0	2197
1	2193
0	1866
0	2164
0	2061
0	1117
1	815
2	326
3	728
0	108
0	260
0	0
0	0
13	0
3	520
0	238
384	589
2	358
10	140
0	110
0	105
0	97
0	54
0	48
0	51
0	38
0	47
7	23
0	18
8	15
0	2
0	0
0	0
0	134
0	2032
0	1739
0	2033
74	1940
0	2032
3	180
1	22
1	23
0	109
3	304
0	172
0	184
17	638
0	653
0	177
812	3299
0	2986
2	1924
1	1447
0	1160
5	670
0	629
22	413
15	119
3	1809
0	838
0	0
1	1
0	0
4	1
0	1
292	1371
82	1046
1	338
0	587
19	352
0	183
1370	721
0	84
0	236
0	156
0	8
0	10
1	13
0	1
0	0
0	0
0	0
0	0
0	2
0	0
0	168
0	259
2	60
0	1997
0	31
0	1967
0	1955
0	1960
0	1572
0	498
0	6
0	20
0	6
0	3
0	11
0	9
0	9
1	5
11	848
0	501
0	148
0	73
16	1123
0	0
2	23
0	0
0	0
0	0
4	31
0	0
0	0
0	0
7	109
0	463
38	305
0	452
0	101
0	476
0	100
0	451
0	102
0	87
0	92
1	58
0	325
0	149
0	97
0	467
0	335
0	102
0	450
0	322
0	387
0	5
0	404
0	12
0	267
0	21
0	387
0	394
12	376
0	59
9	392
0	26
0	26
0	171
0	30
0	34
0	35
0	30
0	689
4	667
2	0
0	239
0	0
0	3
0	594
0	9
0	6
0	11
0	1963
1	1925
0	290
1	748
0	6
0	459
0	50
0	0
754	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	402
0	59
0	402
9	472
158	472
14	89
0	316
9	60
0	46
1	46
0	29
0	0
0	0
0	0
0	0
2	583
0	0
0	0
0	1110
137	1110
0	824
0	163
1	89
3	132
16	43
37	43
502	14
17	146
11	126
0	9
3	82
0	9
0	98
5	40
3	115
0	24
0	114
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	3
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	1
0	0
0	0
0	1
6	214
7	114
2	142
0	200
0	111
0	49
0	53
0	0
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	0
0	0
0	8
0	2
0	3
1	0
2	9
0	1
1	198
0	34
5	88
0	138
11	89
0	88
0	3
0	38
0	37
0	0
0	512
0	521
0	21
0	2
0	3
0	32
0	0
0	1
0	1
0	4
0	5
0	0
0	2
0	16
0	15
0	28
0	0
0	1
0	135
0	0
1	3
2	0
0	2
1	48
0	28
0	0
6	3
5	0
0	3
0	2
68	319
1	319
0	0
0	0
2	4
0	0
0	0
0	0
0	0
0	0
0	49
0	0
1	0
0	17
16	215
0	182
0	172
0	139
0	0
50	1190
167	421
0	1083
28	461
0	397
12	651
0	131
0	126
48	196
2	164
14	142
57	4
0	1008
0	130
0	994
0	94
0	83
0	0
25	9
0	9
3	0
1279	6389
5	4218
0	5604
29	5046
0	831
2	5492
0	175
7	611
0	715
12	525
0	1137
0	12
25	2
0	2
27	2
0	12
0	10
1	0
0	0
0	102
9	426
90	422
0	170
2	171
9	253
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
326	0
11	20
2	87
21	68
0	0
4	0
0	0
0	14
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	3
0	3
5	269
414	822
2	77
0	907
4	456
55	458
0	345
0	345
0	100
0	39
0	9
5	45
0	278
0	23
8	38
0	215
0	8
0	8
0	8
0	7
0	8
0	8
1	8
0	0
0	0
0	0
1	0
4	1
0	1
59	40
0	40
0	0
291	3402
5	2466
0	903
0	754
0	193
0	250
23	37
5	40
0	7
574	3205
21	2238
0	311
38	1446
3	293
856	1517
3	443
3451	6193
0	4517
2	4464
1	658
0	459
0	296
62	1868
48	2507
5	0
0	25
0	75
4	75
0	73
46	107
0	185
0	172
0	75
0	110
0	33
0	185
1	71
0	244
9	596
7	243
5	74
0	0
0	21
0	164
0	161
0	35
0	163
1	169
0	1836
0	1767
0	1698
0	1842
0	1699
4	167
0	106
0	827
0	826
20	369
4	821
0	313
0	314
0	184
0	117
0	67
0	94
0	67
0	57
0	39
10	484
0	148
0	146
1	156
0	152
0	155
12	119
7	552
4	547
0	460
0	270
0	231
1	168
0	179
0	56
1	86
1053	182
0	75
0	182
0	115
0	0
4	0
0	656
33	666
7	392
0	56
0	80
37	26
0	145
0	121
0	134
4	92
0	112
13	396
120	248
0	1041
10	631
16	1008
38	1442
16	149
3	105
0	9
5	18
0	8
0	4
0	6
4	82
0	257
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
3	336
0	319
3	35
2	204
2	52
0	127
6	107
0	6
0	52
0	757
0	44
5	182
0	752
16	560
0	143
0	320
102	945
0	283
0	206
0	326
0	129
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	249
0	283
28	144
0	120
67	140
23	88
0	152
1	200
0	129
91	99
45	126
7	176
0	238
0	0
0	0
0	0
0	724
0	159
0	62
0	889
0	862
0	14
0	129
0	90
0	0
0	0
407	2437
1	2466
15	2271
83	1097
1407	1161
69	1177
5	316
0	11
0	8
0	39
0	13
0	14
2	18
0	18
0	23
0	17
0	11
0	18
2	10
4	232
1	44
0	13
0	9
0	10
0	31
0	33
0	38
0	18
0	12
0	16
0	13
0	12
0	15
0	14
0	16
0	12
0	14
0	16
0	13
0	14
0	16
0	20
0	22
0	18
0	30
0	6
0	214
0	20
0	9
0	219
0	221
0	11
0	6
0	221
1	2
2	8
0	221
0	222
1	228
0	21
0	109
0	2
0	222
0	13
0	15
0	0
0	6
0	5
0	6
0	5
2	1
0	1
0	1
1	0
151	1153
1416	1761
0	225
0	235
0	157
4	124
0	296
0	103
0	103
0	836
0	0
8	2992
0	1495
0	342
1	1422
7	2200
0	3094
4	353
0	336
0	1142
0	1679
11	219
0	125
4	235
5	176
0	1542
0	1753
26	1840
0	173
0	109
0	889
0	958
0	137
0	0
0	0
0	0
0	59
0	36
0	59
0	45
0	1
0	0
30	593
5	383
0	163
0	608
2	336
8	17
0	340
5	32
2	31
0	58
197	291
6	258
4	200
33	182
3	146
39	875
70	903
0	889
0	321
0	235
2	163
0	1579
0	1579
0	260
0	185
0	35
0	17
0	72
0	31
2	27
9	56
0	0
0	0
0	0
0	0
0	0
0	0
1594	681
0	290
0	279
26	366
0	271
2	228
11	36
0	0
47	803
0	770
3	814
1	303
0	711
0	678
0	504
0	232
0	133
0	135
0	79
1	110
0	97
3	79
14	668
2	2
0	2
0	1
0	3
0	292
0	175
0	173
2	71
0	14
0	123
0	1
0	80
0	151
0	32
0	67
4	265
0	96
1	10
0	128
5	147
0	192
68	300
0	199
0	203
4	108
0	168
0	80
3	71
24	294
1	53
0	52
0	225
0	134
0	2
0	2
0	1
0	1
0	1
0	1
0	3
0	3
60	817
0	579
1	669
0	612
0	611
1	491
0	493
0	213
0	0
73	2895
0	2895
0	263
4	226
28	477
0	1032
0	1038
5	1002
0	123
6	100
4	211
0	792
2	183
3	88
0	77
5	77
2	63
9	65
0	29
0	23
0	220
16	0
0	72
0	72
0	0
0	0
1	4
2	185
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	0
0	14
0	0
98	87
0	26
0	0
0	0
16	7
0	4
0	6
0	3
0	3
0	3
0	0
0	2
0	2
0	3
0	2
0	0
0	91
0	0
0	86
157	475
10	252
0	304
0	262
0	0
0	0
0	0
1	0
0	0
78	1242
1	96
0	145
1	179
0	55
0	98
95	887
0	220
0	291
5	456
44	665
5	94
1	0
0	0
0	0
1	0
0	0
14	7943
0	3684
16	6686
0	6859
12	7934
0	6806
0	6805
0	5568
0	6658
35	5579
1	6622
65	6314
120	6325
2	413
330	1002
5	645
1	790
0	189
0	114
5	4
1	4
0	1
52	0
1481	770
1	604
0	376
7	71
24	1054
390	983
5	185
1	208
2	85
3	0
0	0
56	55
19	121
2	47
0	0
0	6
3	6
0	4
0	4
0	0
0	2
0	0
0	0
0	0
2	152
0	3870
0	3725
0	3694
0	3121
0	2882
0	3655
0	3360
0	3683
0	2365
0	2782
0	2724
0	2984
1	244
0	117
5	1016
0	2467
0	255
1	97
9	270
7	167
0	0
0	0
0	0
0	0
0	0
0	11
0	1
0	1
0	11
0	1
0	7
0	1
0	9
0	4
0	253
0	1543
6	1534
1	3858
0	1150
1	323
0	1068
1	358
0	1262
598	5258
0	1511
7	418
0	407
1	0
11	46
0	43
0	43
0	3
0	0
0	4
0	3
0	1
0	0
0	5
0	2
0	5
0	3
0	5
0	52
1	110
6	18
0	105
0	14
0	2
0	0
0	0
0	0
0	0
0	0
0	0
0	0
180	411
18	28
91	4
1	0
0	4
1	35
72	618
0	587
0	417
0	187
0	103
4	55
1	35
4	47
0	35
0	199
0	201
8	645
0	55
0	46
7	198
0	44
0	128
0	0
0	0
0	0
0	0
0	5
0	0
0	11
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	113
0	0
0	0
0	0
0	0
0	0
0	49
0	49
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	16
0	0
0	0
0	0
0	0
0	0
0	0
0	2
0	0
0	0
0	0
1	0
246	444
1	211
3	401
0	3
0	3
0	0
0	0
0	0
0	0
0	0
0	1725
6	1725
0	538
0	0
116	0
381	320
2	187
8	2122
0	1174
1	1139
0	1161
0	1124
2	1142
0	974
2	1138
3	1119
1	694
0	149
1	241
2	0
1	52
26	2298
0	1650
0	478
1	427
0	291
0	2098
0	0
0	2
1	3
0	2
0	2
0	3
0	0
0	0
0	0
0	54
0	145
33	145
0	95
0	121
6	1010
3	451
0	986
2	304
0	718
4	18
0	271
0	320
0	420
0	379
0	132
0	134
1	132
0	146
0	70
0	0
0	0
0	394
0	229
0	0
0	0
0	71
0	0
0	135
0	4
0	6
0	3
0	2148
0	2164
0	83
0	0
2	2
0	0
0	0
0	0
6	81485
0	348
0	348
0	0
1	2
0	0
0	0
0	0
0	11
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	9
0	0
0	0
0	0
0	26
0	0
0	0
0	214
0	60
1	0
1	2187
0	0
0	20
0	653
0	161
0	0
0	0
0	0
0	2
1	0
0	0
0	0
0	0
0	1
1	12
0	0
0	1
0	1
0	1
0	0
0	0
1	1125
0	0
1	2
0	0
0	0
1	4
0	121
0	0
0	0
0	2205
1	6
0	43
0	172
0	2159
0	466
0	103
46	34
5	26
0	68
2	374
14	168
3	1217
0	5
1	5
0	1928
0	330
0	739
2	1917
0	748
0	170
0	805
2	338
0	748
0	111
0	111
0	148
0	111
2	116
0	322
0	0
0	0
0	1314
2911	2121
0	70
0	29
0	46
0	120
0	321
0	312
40	320
0	86
1	90
0	153
0	25
165	25
8	0
0	44
1	43
0	45
5	59
0	2
392	0
0	0
0	2
0	0
0	1186
0	1199
5	1103
38	866
70	843
1	354
0	225
0	494
0	298
0	295
2	164
0	194
0	81
0	69
0	0
0	1
628	206
0	0
1	5
0	3
0	754
0	0
1	714
0	714
0	84
0	3079
0	118
9	24
0	57
0	53
0	623
0	52
5	274
0	86
30	1356
0	92
0	87
5	476
0	124
0	496
0	92
0	529
1	481
0	48
0	56
0	19
0	19
0	15
0	12
0	23
2	5
0	63
0	52
0	21
104	310
0	426
0	103
0	0
1	10
0	0
1547	2567
2	1506
0	504
0	0
7	2283
10	2151
0	2194
257	2598
0	2678
0	1838
11	2042
0	73
0	256
40	239
8	146
0	40
2	328
0	320
0	320
0	24
0	22
0	26
0	30
0	12
0	830
0	319
0	293
0	464
0	10
0	0
7	138
1	356
1	426
0	21
1	113
0	53
0	62
0	12
0	55
0	22
0	9
0	15
0	528
0	496
0	92
0	92
0	87
0	0
0	14
0	3078
0	293
0	713
0	100
0	52
0	88
0	0
0	722
1	363
0	370
0	380
2	56
0	301
1	23
0	136
0	46
0	28
0	47
0	42
0	19
1	114
0	15
1	2
1	6
0	0
0	0
0	16
0	0
0	0
0	0
0	0
0	1524
0	99
0	73
0	100
1	5
0	35
1	149
25	377
3	19
107	68
4	121
7	131
0	52
0	99
0	100
0	92
13	556
0	534
0	542
0	527
26	467
0	468
0	543
0	469
1	373
0	13
0	0
2	0
0	51
0	63
0	64
0	282
0	1213
0	1159
0	1221
4	1165
0	1177
0	1205
0	1185
0	1222
0	24
0	192
0	19
0	18
0	36
0	35
0	71
0	107
0	45
0	52
0	128
0	154
0	20
0	0
1	0
6	14
0	0
4	0
0	3
0	0
17	230
0	268
0	119
6	642
0	8
0	0
0	0
0	0
0	5
2	0
0	0
0	398
0	1416
146	1853
19	334
0	117
4	494
0	24
0	109
0	68
0	141
0	92
0	0
0	0
0	0
0	0
1	41
2	262
0	262
0	161
0	241
0	247
1	21
0	48
0	1
0	146
0	0
178	1903
1	173
0	147
0	374
0	90
0	298
0	1505
1	54
0	43
0	29
0	34
2	132
0	13
0	33
10	0
25	945
0	175
0	174
0	71
1	87
0	68
0	45
0	26
0	874
0	874
1	89
3	19
0	6
0	1
0	2400
2	2307
0	624
0	711
0	339
0	0
129	1698
2	22
4	58
9	1070
0	834
0	808
0	54
0	45
0	885
2	831
0	742
0	524
0	60
0	71
0	792
0	51
0	76
0	94
1	31
0	113
0	217
1	0
0	443
0	725
6	595
19	1699
0	705
1	7
3	0
3	2752
45	0
607	1972
3	98
0	411
0	460
2	291
1	413
6	430
6	39
21	1725
0	1
0	0
0	0
1	1
0	1
0	0
77	172
0	117
0	30
0	26
0	11
0	5
483	0
293	315
0	305
3	170
0	144
0	121
0	111
1	107
0	22
0	0
0	13
0	1
0	0
0	0
0	1
0	0
0	1
1	12
0	196
28	201
0	393
0	7
6	0
0	2
1	2
1	6
0	6
0	0
0	1
0	0
0	0
0	0
0	0
1	4
1	4
15	16602
4	17547
16	17326
0	17386
4	1199
1	8288
0	1173
6	68
0	599
0	23
0	600
61	1440
0	254
1	23
0	34
1	70
2	358
0	18
6	336
0	0
0	0
0	110
0	28
0	371
0	36
0	105
0	66
189	230
20	39
0	30
0	50
0	217
0	15
0	263
0	256
0	153
19	383
0	205
0	67
4	28
0	34
0	94
0	89
0	101
0	104
0	104
0	22
0	11
0	21
2	16
2	16
0	10
0	0
0	0
1	0
1	22
3	447
0	1943
0	1914
0	1910
0	1900
0	463
1	1890
0	849
0	1086
0	307
5	1055
0	694
0	6
0	9
0	5
0	9
0	6
0	5
0	0
0	3
0	3
0	0
2	3351
247	3874
0	12
26	113
23	523
0	379
0	273
0	4087
0	3830
0	812
0	1835
0	3912
14	755
0	3753
37	813
0	1769
0	4068
0	1163
51	4103
94	555
166	352
0	338
0	3351
5	3413
0	3447
0	505
0	3
0	0
15	8
0	0
25	477
23	803
0	763
0	155
7	113
0	136
0	626
1	54
0	158
0	53
0	456
0	453
0	125
0	0
0	0
3	1
0	1
3	4
76	4199
0	919
0	1080
0	1587
0	2871
0	491
1	615
35	1966
0	27
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	7
0	12
0	7
0	0
0	1
3	7
0	7
0	1
0	0
0	1
0	0
0	1
0	0
0	0
0	1
1	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	1
78	1663
0	667
8	157
0	384
54	1350
4	92
24	4
11	5
0	6
0	0
0	0
0	1555
0	1549
0	155
16	36
2	19
13	49
0	42
4	127
0	30
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
22	0
1	0
0	98
0	219
0	300
6	251
0	100
0	163
2	69
0	87
1	0
1	1
0	2
0	1
0	1
0	0
0	0
0	0
0	0
2	0
0	0
0	0
1	0
3	0
0	0
125	6825
19	6830
16	3158
0	3190
10	0
1	72
0	70
0	58
1	56
0	12
0	10
0	2504
0	2526
0	2494
11	389
0	1869
1	2370
0	1878
4	2529
0	2139
0	1871
12	1855
15	1795
0	396
2	43
365	396
0	360
0	0
0	0
0	0
0	0
1	12
0	0
0	0
3	1753
19	204
14	1117
3	342
12	292
0	1763
53	343
11	290
4	145
6	82
1	9
0	438
0	191
41	1040
0	178
8	187
5	175
0	254
0	265
0	254
0	83
0	8
1	69
3	173
158	345
0	29
0	149
0	61
1	64
0	57
0	56
6	261
2	22
0	40
0	81
0	99
1	0
0	489
0	367
0	381
72	366
0	472
0	74
0	69
0	32
3	13
0	9
1	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
690	6
0	464
13	1739
6	1034
0	535
0	112
0	1410
2	560
0	329
0	6
486	0
3	0
3	0
2	0
0	0
0	0
0	0
0	1
0	1
0	0
0	10
0	10
0	17
0	17
0	45
0	4
0	45
0	1
0	0
0	1
0	0
0	0
0	0
0	6
4736	333
0	333
0	0
0	2527
38	2540
0	2546
0	2537
0	2554
0	1640
1	1214
10	345
0	111
0	103
3	39
0	83
0	72
0	78
0	45
8	76
5	0
1	0
0	0
0	45
1	43
2	41
0	48
0	16
0	1198
2	833
1	1584
96	659
0	329
0	351
0	223
0	424
0	222
7	354
0	497
0	1749
0	1599
0	1664
2	176
0	371
0	328
0	670
1	1636
0	541
0	150
9	931
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
8	0
2	1
0	0
0	150
0	0
0	0
0	3904
0	4
0	0
0	0
0	3
0	4
0	15
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
6	121
0	337
0	350
0	375
0	356
0	365
0	374
0	362
0	350
0	355
0	363
39	179
0	365
0	118
0	128
0	0
60	393
3	115
0	754
1	1600
1	1841
0	1849
0	1812
54	630
0	405
0	1841
2	1836
0	1813
0	1585
0	1808
0	1582
0	339
0	472
0	560
3	284
0	265
0	126
0	328
0	209
0	120
1236	658
0	658
145	48
0	0
15	287
0	1
0	1
10	206
0	1
0	5
0	1
0	1
0	195
2	34
0	153
0	0
0	22
471	1245
0	516
4	165
0	392
1	418
0	322
0	205
0	178
0	209
0	204
0	215
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	0
0	0
0	0
0	0
0	2
0	2
0	0
0	0
0	1
0	1
0	1
0	1
4	81
0	44
3	51
0	33
0	48
0	48
0	55
0	55
0	46
0	55
0	55
0	56
3	56
0	55
0	48
0	46
0	20
0	18
0	3
0	0
0	0
0	0
0	0
0	0
0	0
1492	376
0	235
67	305
75	292
0	149
560	27
0	0
0	0
1	15
49	920
1	278
1	145
0	117
0	0
0	62
3	56
6	999
0	961
16	238
0	0
0	812
1	789
0	822
0	815
0	116
0	56
0	24
0	0
0	24
0	347
0	740
222	2024
0	92
0	80
0	67
0	0
0	2
0	34
0	0
0	176
0	144
1779	528
0	63
0	194
0	0
0	0
0	177
0	0
0	0
0	0
1	2320
1	7
4	0
0	0
0	0
0	0
2	40
0	141
0	86
0	0
0	0
0	1291
0	0
0	0
0	0
0	76
0	2
0	0
0	0
0	1
0	234
0	21
0	9
0	1
1	5752
0	0
0	0
0	0
0	0
2	353
0	0
494	2371
0	3179
0	3306
2	2603
6	847
1	1586
0	1328
0	1331
0	958
3	818
0	783
0	1794
0	1831
0	1853
0	1663
0	1870
0	1370
24	1463
1	1726
45	1899
0	489
6	188
0	295
5	225
0	361
0	372
0	383
0	187
0	154
0	163
0	116
0	1909
0	1826
6	2496
1	2198
10	1341
0	833
10	1951
1	311
1	2
0	74
0	221
2	671
27	83
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	52
0	0
0	0
0	1214
3	1194
41	1092
0	1113
24	973
0	824
0	519
0	728
0	963
0	666
0	141
0	353
0	705
0	312
2	139
83	1171
0	832
0	824
3	534
1	311
0	420
287	1161
0	1039
0	60
1	107
0	43
12	71
2	21
0	15
2	56
1	263
0	122
0	124
0	34
1	55
2	568
1	836
0	1
0	1
1	1
0	1
0	1
0	1
0	0
0	7
0	24
0	0
0	3
0	1
0	7844
0	1
0	1
0	0
0	0
0	274
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
4	687
0	0
0	0
0	0
0	0
0	0
0	0
0	222
0	7637
1	3
0	3
0	1
0	2
0	1
4	163
0	1
0	1
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	9
0	0
2	5
2	0
0	526
2	519
0	769
0	769
0	706
0	438
0	278
0	781
0	780
0	322
0	369
8	87
0	188
0	121
20	683
0	159
0	62
0	102
0	0
0	0
0	29
3116	599
69	599
12	3348
0	6025
20	6249
0	6288
0	1627
1	64
0	457
0	2112
0	730
0	3477
1	3469
0	100
0	0
0	50
0	23
0	20
0	7461
0	0
0	0
0	0
0	0
0	0
0	24
0	3
0	0
3	58
0	0
0	26
0	0
0	195
1	1459
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	315
0	522
0	225
5	103
0	1087
35	1314
0	929
6	1620
1	311
22	1787
0	1
0	0
0	0
1	749
46	1167
25	963
0	4014
8	3272
0	1179
0	3876
6	938
9	890
55	907
0	0
1	5739
0	0
2	0
0	0
5	71
0	76
6	15
0	17
2	18
3	347
0	24
0	0
0	0
0	181
0	0
1	34
0	0
0	0
0	0
0	3
0	7
0	0
0	6
0	47
0	0
0	0
0	0
0	0
0	0
0	2
0	95
0	0
0	9
19	0
8	8
0	0
24	444
0	137
1	307
0	0
0	0
11	9
0	3
0	6
1	0
0	12
0	87
0	87
0	36
0	8
0	32
0	5
1	2
2	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	2
1	111
10	126
4	2785
0	63
0	2772
0	0
0	0
0	0
1	0
0	0
0	0
0	10
0	14
2	14
0	0
0	0
0	0
0	0
0	0
0	0
0	0
21	865
0	99
0	580
0	851
52	882
2	73
0	33
1	83
0	161
3	33
23	2718
0	2507
0	988
0	2184
0	961
0	840
11	623
6	2414
0	1311
0	1757
1	500
1	152
1	156
20	192
95	2532
0	2484
6	38
6	2007
0	1906
0	225
0	295
0	1
0	47
0	47
0	222
0	221
1	96
0	95
0	7
0	5
0	21
4	50
0	11
0	167
0	19
4	92
0	611
0	599
0	24
0	38
0	573
0	602
0	37
0	516
1	56
0	7
1	42
0	314
0	61
0	487
0	99
0	88
0	117
1	94
0	0
0	0
83	4203
0	336
0	750
14	921
3	70
0	443
1	3552
0	461
0	0
0	0
0	0
0	0
341	83
0	83
0	23
0	0
241	1303
0	455
0	413
0	550
0	215
0	487
0	483
0	345
0	376
0	266
0	80
0	7
0	25
0	2
0	3
0	16
0	5
0	16
0	159
0	16
0	2
0	5
2	2
0	146
0	13
0	3
0	153
0	143
0	1
0	0
0	0
0	1
0	0
0	1
0	1
0	156
0	1
0	1
0	0
0	0
0	0
0	0
0	4
0	4
0	4
1	3091
0	0
3	3218
0	0
0	0
0	0
0	1
0	1
0	1
0	0
0	0
0	0
0	0
0	59
2	12
7	59
2	17
0	20
0	29
0	39
0	48
0	0
0	3132
4	2008
0	47
0	3
0	9
0	9
0	17
289	344
2	78
5	295
0	39
0	24
0	26
0	290
0	0
0	0
0	0
0	0
0	13
0	4
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
3	2
0	0
0	0
0	2
0	0
0	0
0	0
0	46
0	0
0	0
0	0
0	0
0	0
0	0
1	0
218	1171
5	553
1	943
2	225
0	126
0	394
0	179
0	277
1	244
0	0
1	5
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
21	1897
0	430
0	386
0	389
0	403
0	352
0	430
0	430
0	404
0	431
0	250
0	2
14	153
0	85
0	42
0	82
0	65
6	42
0	44
4	10
1	0
0	8
0	8
0	8
0	8
0	8
0	8
0	8
0	7
0	8
0	8
0	1
0	8
0	8
0	7
0	5
0	6
0	7
0	7
0	0
0	2
0	1
0	1
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
5	13
0	0
0	0
0	0
0	2
0	2
0	2
0	2
0	2
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	0
0	10
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	10
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	12
0	0
0	0
0	0
0	41
0	0
0	12
0	0
0	41
0	0
0	41
0	0
0	41
0	0
0	0
0	0
0	3
0	0
0	0
0	0
0	0
0	0
0	7
0	0
0	0
0	0
0	41
0	0
0	0
0	0
0	12
0	12
0	12
0	0
0	1
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	100
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	14
46	436
0	415
0	64
0	363
0	33
2	102
0	0
0	0
0	3299
0	3324
0	3232
0	3320
0	3324
6	183
5	30
0	38
0	76
0	88
0	138
0	136
0	142
0	138
0	129
0	99
0	14
15	353
0	23
89	49
0	93
0	92
0	52
2	198
0	55
0	45
0	380
5	19
4	34
0	16
0	0
0	48
0	16
0	19
5	205
0	3
1	0
0	1
0	18
0	245
0	344
0	225
0	200
0	0
0	115
0	18
0	2
0	1
0	3
1	0
0	0
0	0
0	0
0	221
0	58
418	104
3	46
0	61
0	21
0	43
